# File generated by CMD 3.9 (http://stev.oapd.inaf.it/cmd) on Thu Mar  5 18:00:22 UTC 2026
# isochrones based on PARSEC release v1.2S +  COLIBRI S_37 + S_35 + PR16
# Basic references: Bressan et al. (2012), MNRAS, 427, 127 + Chen et al. (2014, 2015), MNRAS, 444, 2525 + MNRAS, 452, 1068 + Tang et al. (2014), MNRAS, 445, 4287 + Marigo et al. (2017), ApJ, 835, 77 + Pastorelli al. (2019), MNRAS, 485, 5666 + Pastorelli al. (2020), MNRAS, in press
# Thermal pulse cycles included 
# On RGB, assumed Reimers mass loss with efficiency eta=0.2
# LPV periods and growth rates added cf. Trabucchi et al. (2019)
# but fundamental-mode LPV periods + transition are from Trabucchi et al. (2021)
# Photometric system: HST/ACS WFC - updated filters and zeropoints, 2021
# Using YBC version of bolometric corrections as in Chen et al. (2019)
# O-rich circumstellar dpmod60alox40 dust from Groenewegen (2006)
# C-rich circumstellar AMCSIC15 dust from Groenewegen (2006)
# IMF: Kroupa (2001, 2002) + Kroupa et al. (2013) canonical two-part-power law IMF corrected for unresolved binaries 
# Kind of output: isochrone tables
Zini     MH   logAge Mini        int_IMF         Mass   logL    logTe  logg  label   McoreTP C_O  period0  period1  period2  period3  period4  pmode  Mloss  tau1m   X   Y   Xc  Xn  Xo  Cexcess  Z 	 mbolmag  F435Wmag  F475Wmag  F555Wmag  F606Wmag  F625Wmag  F775Wmag  F814Wmag
0.00024632 -1.80000 9.95000 0.6850197315 2.3706248369    0.685 -0.326  3.7679  4.623    1  0.000  0.543     0.00     0.00     0.00     0.00     0.00 -1 -3.49e-14      0.00 8.094e-01 1.904e-01 3.804e-05 1.029e-05 9.346e-05 -1.000 1.823e-04 5.584 6.248 6.049 5.747 5.552 5.394 5.048 5.007
0.00024632 -1.80000 9.95000 0.6999313235 2.3778940472    0.700 -0.264  3.7752  4.600    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -4.09e-14      0.00 8.154e-01 1.844e-01 3.706e-05 1.003e-05 9.112e-05 -1.000 1.943e-04 5.431 6.065 5.877 5.588 5.400 5.248 4.913 4.874
0.00024632 -1.80000 9.95000 0.6999999881 2.3779266974    0.700 -0.264  3.7752  4.600    1  0.000  0.542     0.00     0.00     0.00     0.00     0.00 -1 -4.09e-14      0.00 8.154e-01 1.844e-01 3.705e-05 1.002e-05 9.111e-05 -1.000 1.945e-04 5.430 6.064 5.876 5.587 5.400 5.248 4.912 4.873
0.00024632 -1.80000 9.95000 0.7099552155 2.3825836848    0.710 -0.222  3.7798  4.583    1  0.000  0.540     0.00     0.00     0.00     0.00     0.00 -1 -4.56e-14      0.00 8.205e-01 1.792e-01 3.612e-05 9.800e-06 8.911e-05 -1.000 2.447e-04 5.326 5.941 5.760 5.479 5.297 5.148 4.820 4.783
0.00024632 -1.80000 9.95000 0.7240327001 2.3889183270    0.724 -0.162  3.7861  4.556    1  0.000  0.538     0.00     0.00     0.00     0.00     0.00 -1 -5.34e-14      0.00 8.279e-01 1.719e-01 3.479e-05 9.476e-06 8.626e-05 -1.000 2.183e-04 5.176 5.766 5.594 5.324 5.149 5.005 4.688 4.652
0.00024632 -1.80000 9.95000 0.7369949818 2.3945057170    0.737 -0.106  3.7917  4.530    1  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -6.22e-14      0.00 8.347e-01 1.651e-01 3.358e-05 9.180e-06 8.365e-05 -1.000 1.712e-04 5.034 5.603 5.439 5.179 5.009 4.870 4.562 4.527
0.00024632 -1.80000 9.95000 0.7494822145 2.3996786840    0.749 -0.049  3.7969  4.502    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -7.26e-14      0.00 8.410e-01 1.589e-01 3.246e-05 8.910e-06 8.126e-05 -1.000 1.454e-04 4.893 5.442 5.285 5.034 4.870 4.735 4.435 4.402
0.00024632 -1.80000 9.95000 0.7500000000 2.3998889087    0.750 -0.047  3.7971  4.500    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1  -7.3e-14      0.00 8.412e-01 1.586e-01 3.242e-05 8.900e-06 8.116e-05 -1.000 1.454e-04 4.887 5.435 5.278 5.028 4.864 4.729 4.430 4.397
0.00024632 -1.80000 9.95000 0.7606583238 2.4041432526    0.760  0.003  3.8015  4.475    1  0.000  0.532     0.00     0.00     0.00     0.00     0.00 -1 -8.36e-14      0.00 8.431e-01 1.567e-01 3.225e-05 8.859e-06 8.084e-05 -1.000 1.672e-04 4.764 5.295 5.144 4.901 4.742 4.610 4.318 4.286
0.00024632 -1.80000 9.95000 0.7725574374 2.4087337409    0.772  0.060  3.8064  4.443    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -9.82e-14      0.00 8.449e-01 1.549e-01 3.213e-05 8.831e-06 8.063e-05 -1.000 1.900e-04 4.620 5.132 4.987 4.752 4.598 4.470 4.186 4.156
0.00024632 -1.80000 9.95000 0.7833263278 2.4127502481    0.783  0.115  3.8109  4.412    1  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.15e-13      0.00 8.463e-01 1.535e-01 3.206e-05 8.818e-06 8.055e-05 -1.000 1.943e-04 4.482 4.977 4.838 4.610 4.461 4.336 4.060 4.031
0.00024632 -1.80000 9.95000 0.7933326960 2.4163701801    0.793  0.169  3.8149  4.380    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.34e-13      0.00 8.475e-01 1.524e-01 3.202e-05 8.813e-06 8.055e-05 -1.000 1.460e-04 4.347 4.826 4.691 4.470 4.325 4.204 3.934 3.906
0.00024632 -1.80000 9.95000 0.8000000119 2.4187244405    0.799  0.208  3.8176  4.355    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1  -1.5e-13      0.00 8.482e-01 1.516e-01 3.201e-05 8.813e-06 8.058e-05 -1.000 2.016e-04 4.251 4.720 4.588 4.370 4.228 4.108 3.844 3.816
0.00024632 -1.80000 9.95000 0.8025146723 2.4196007040    0.802  0.222  3.8187  4.347    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.56e-13      0.00 8.481e-01 1.517e-01 3.204e-05 8.822e-06 8.066e-05 -1.000 2.236e-04 4.214 4.679 4.548 4.332 4.191 4.073 3.810 3.782
0.00024632 -1.80000 9.95000 0.8113167286 2.4226187471    0.810  0.277  3.8225  4.312    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -1.83e-13      0.00 8.479e-01 1.520e-01 3.216e-05 8.855e-06 8.099e-05 -1.000 1.570e-04 4.079 4.528 4.401 4.191 4.054 3.938 3.682 3.656
0.00024632 -1.80000 9.95000 0.8193222284 2.4252990102    0.818  0.329  3.8259  4.277    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.14e-13      0.00 8.475e-01 1.523e-01 3.228e-05 8.891e-06 8.131e-05 -1.000 1.665e-04 3.947 4.383 4.259 4.054 3.921 3.807 3.557 3.532
0.00024632 -1.80000 9.95000 0.8267598152 2.4277357187    0.826  0.381  3.8288  4.240    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1  -2.5e-13      0.00 8.471e-01 1.527e-01 3.241e-05 8.926e-06 8.165e-05 -1.000 1.968e-04 3.817 4.240 4.119 3.919 3.789 3.678 3.432 3.408
0.00024632 -1.80000 9.95000 0.8336870670 2.4299603179    0.832  0.433  3.8310  4.202    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -2.93e-13      0.00 8.463e-01 1.535e-01 3.260e-05 8.979e-06 8.213e-05 -1.000 2.184e-04 3.688 4.101 3.983 3.786 3.659 3.549 3.308 3.285
0.00024632 -1.80000 9.95000 0.8413628340 2.4323761581    0.840  0.495  3.8326  4.150    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -3.57e-13      0.00 8.441e-01 1.556e-01 3.300e-05 9.088e-06 8.311e-05 -1.000 2.324e-04 3.533 3.937 3.820 3.627 3.501 3.394 3.156 3.133
0.00024632 -1.80000 9.95000 0.8424906731 2.4327268666    0.841  0.504  3.8328  4.142    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -3.69e-13      0.00 8.438e-01 1.560e-01 3.306e-05 9.105e-06 8.326e-05 -1.000 2.341e-04 3.510 3.912 3.796 3.603 3.477 3.370 3.133 3.110
0.00024632 -1.80000 9.95000 0.8443715572 2.4333093430    0.843  0.522  3.8326  4.124    1  0.000  0.529     0.00     0.00     0.00     0.00     0.00 -1 -3.91e-13      0.00 8.432e-01 1.566e-01 3.317e-05 9.134e-06 8.353e-05 -1.000 2.369e-04 3.466 3.867 3.751 3.558 3.433 3.325 3.088 3.065
0.00024632 -1.80000 9.95000 0.8497046232 2.4349447858    0.848  0.575  3.8311  4.068    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -4.69e-13      0.00 8.416e-01 1.582e-01 3.347e-05 9.217e-06 8.428e-05 -1.000 2.449e-04 3.334 3.736 3.619 3.425 3.298 3.190 2.951 2.928
0.00024632 -1.80000 9.95000 0.8500000238 2.4350346840    0.848  0.578  3.8310  4.065    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -4.74e-13      0.00 8.415e-01 1.583e-01 3.349e-05 9.222e-06 8.433e-05 -1.000 2.454e-04 3.326 3.728 3.611 3.417 3.291 3.183 2.944 2.920
0.00024632 -1.80000 9.95000 0.8500236869 2.4350418822    0.848  0.578  3.8310  4.065    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -4.74e-13      0.00 8.415e-01 1.583e-01 3.349e-05 9.222e-06 8.433e-05 -1.000 2.453e-04 3.326 3.728 3.611 3.417 3.290 3.182 2.943 2.919
0.00024632 -1.80000 9.95000 0.8540164828 2.4362499053    0.852  0.623  3.8280  4.009    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -5.61e-13      0.00 8.404e-01 1.593e-01 3.366e-05 9.267e-06 8.473e-05 -1.000 2.390e-04 3.212 3.620 3.501 3.304 3.175 3.065 2.822 2.797
0.00024632 -1.80000 9.95000 0.8548624516 2.4365041882    0.853  0.633  3.8271  3.996    1  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -5.85e-13      0.00 8.402e-01 1.596e-01 3.369e-05 9.276e-06 8.481e-05 -1.000 2.376e-04 3.186 3.597 3.477 3.279 3.149 3.039 2.794 2.769
0.00024632 -1.80000 9.95000 0.8556237817 2.4367325360    0.854  0.644  3.8258  3.981    2  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -6.11e-13      0.00 8.400e-01 1.598e-01 3.372e-05 9.285e-06 8.489e-05 -1.000 2.365e-04 3.161 3.575 3.454 3.254 3.123 3.012 2.766 2.741
0.00024632 -1.80000 9.95000 0.8581803441 2.4374959245    0.856  0.681  3.8199  3.921    2  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -7.07e-13      0.00 8.393e-01 1.604e-01 3.383e-05 9.313e-06 8.514e-05 -1.000 2.325e-04 3.068 3.498 3.372 3.165 3.029 2.914 2.659 2.632
0.00024632 -1.80000 9.95000 0.8601227403 2.4380724357    0.858  0.713  3.8124  3.860    2  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -8.16e-13      0.00 8.388e-01 1.609e-01 3.391e-05 9.335e-06 8.534e-05 -1.000 2.294e-04 2.987 3.440 3.308 3.091 2.948 2.828 2.561 2.532
0.00024632 -1.80000 9.95000 0.8616316319 2.4385182186    0.860  0.742  3.8035  3.796    2  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -9.38e-13      0.00 8.384e-01 1.613e-01 3.397e-05 9.352e-06 8.549e-05 -1.000 2.270e-04 2.915 3.400 3.258 3.028 2.877 2.750 2.468 2.437
0.00024632 -1.80000 9.95000 0.8628357649 2.4388726784    0.861  0.768  3.7938  3.733    2  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.07e-12      0.00 8.376e-01 1.622e-01 3.418e-05 9.406e-06 8.598e-05 -1.000 2.222e-04 2.851 3.373 3.220 2.975 2.814 2.680 2.383 2.349
0.00024632 -1.80000 9.95000 0.8635950685 2.4390956098    0.862  0.785  3.7860  3.685    2  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -1.18e-12      0.00 8.363e-01 1.635e-01 3.452e-05 9.499e-06 8.682e-05 -1.000 2.163e-04 2.808 3.360 3.199 2.942 2.772 2.633 2.323 2.287
0.00024632 -1.80000 9.95000 0.8642623425 2.4392911494    0.862  0.800  3.7785  3.639    2  0.000  0.531     0.00     0.00     0.00     0.00     0.00 -1 -1.29e-12      0.00 8.291e-01 1.708e-01 3.569e-05 9.813e-06 8.963e-05 -1.000 1.857e-04 2.769 3.353 3.182 2.913 2.735 2.590 2.268 2.231
0.00024632 -1.80000 9.95000 0.8650529385 2.4395223787    0.863  0.819  3.7692  3.584    2  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -1.43e-12      0.00 8.109e-01 1.889e-01 3.857e-05 1.058e-05 9.648e-05 -1.000 2.032e-04 2.722 3.346 3.163 2.878 2.691 2.539 2.202 2.162
0.00024632 -1.80000 9.95000 0.8657934070 2.4397385066    0.864  0.840  3.7609  3.530    2  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -1.59e-12      0.00 7.889e-01 2.108e-01 4.168e-05 1.142e-05 1.039e-04 -1.000 2.508e-04 2.671 3.333 3.138 2.839 2.643 2.485 2.134 2.092
0.00024632 -1.80000 9.95000 0.8665441275 2.4399571933    0.864  0.869  3.7533  3.471    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -1.82e-12      0.00 7.758e-01 2.240e-01 4.362e-05 1.193e-05 1.085e-04 -1.000 2.621e-04 2.598 3.298 3.091 2.779 2.575 2.411 2.048 2.003
0.00024632 -1.80000 9.95000 0.8672567010 2.4401643649    0.865  0.909  3.7476  3.408    2  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -2.15e-12      0.00 7.694e-01 2.303e-01 4.456e-05 1.218e-05 1.108e-04 -1.000 2.554e-04 2.497 3.226 3.010 2.689 2.478 2.311 1.937 1.891
0.00024632 -1.80000 9.95000 0.8676490784 2.4402782765    0.865  0.935  3.7449  3.372    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.38e-12      0.00 7.670e-01 2.328e-01 4.493e-05 1.228e-05 1.116e-04 -1.000 2.454e-04 2.432 3.175 2.955 2.629 2.415 2.246 1.868 1.821
0.00024632 -1.80000 9.95000 0.8679192662 2.4403566463    0.866  0.957  3.7435  3.345    2  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -2.58e-12      0.00 7.658e-01 2.340e-01 4.510e-05 1.233e-05 1.120e-04 -1.000 2.403e-04 2.378 3.128 2.906 2.577 2.362 2.192 1.812 1.764
0.00024632 -1.80000 9.95000 0.8684646487 2.4405146673    0.866  1.002  3.7408  3.289    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.05e-12      0.00 7.634e-01 2.363e-01 4.539e-05 1.240e-05 1.127e-04 -1.000 2.541e-04 2.265 3.028 2.801 2.468 2.250 2.078 1.694 1.645
0.00024632 -1.80000 9.95000 0.8689215183 2.4406468667    0.867  1.043  3.7388  3.240    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -3.54e-12      0.00 7.617e-01 2.381e-01 4.558e-05 1.246e-05 1.132e-04 -1.000 2.588e-04 2.162 2.936 2.706 2.370 2.150 1.977 1.589 1.540
0.00024632 -1.80000 9.95000 0.8693704605 2.4407766165    0.867  1.086  3.7371  3.190    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.14e-12      0.00 7.600e-01 2.398e-01 4.574e-05 1.250e-05 1.136e-04 -1.000 2.522e-04 2.054 2.837 2.605 2.266 2.044 1.870 1.479 1.429
0.00024632 -1.80000 9.95000 0.8698424697 2.4409128670    0.867  1.135  3.7353  3.134    3  0.000  0.537     0.00     0.00     0.00     0.00     0.00 -1 -4.93e-12      0.00 7.582e-01 2.415e-01 4.586e-05 1.254e-05 1.139e-04 -1.000 2.605e-04 1.933 2.726 2.491 2.149 1.925 1.750 1.356 1.306
0.00024632 -1.80000 9.95000 0.8702393770 2.4410273069    0.868  1.178  3.7337  3.085    3  0.000  0.536     0.00     0.00     0.00     0.00     0.00 -1 -5.77e-12      0.00 7.567e-01 2.430e-01 4.592e-05 1.258e-05 1.142e-04 -1.000 2.597e-04 1.825 2.625 2.388 2.044 1.819 1.642 1.246 1.196
0.00024632 -1.80000 9.95000 0.8706486821 2.4411451958    0.868  1.226  3.7322  3.031    3  0.000  0.535     0.00     0.00     0.00     0.00     0.00 -1 -6.85e-12      0.00 7.551e-01 2.447e-01 4.589e-05 1.264e-05 1.144e-04 -1.000 2.509e-04 1.705 2.513 2.274 1.927 1.701 1.523 1.125 1.074
0.00024632 -1.80000 9.95000 0.8710225821 2.4412527759    0.868  1.273  3.7307  2.978    3  0.000  0.533     0.00     0.00     0.00     0.00     0.00 -1 -8.12e-12      0.00 7.536e-01 2.461e-01 4.576e-05 1.276e-05 1.146e-04 -1.000 2.270e-04 1.587 2.403 2.162 1.813 1.584 1.406 1.005 0.954
0.00024632 -1.80000 9.95000 0.8713602424 2.4413498377    0.868  1.319  3.7292  2.926    3  0.000  0.530     0.00     0.00     0.00     0.00     0.00 -1 -9.58e-12      0.00 7.522e-01 2.475e-01 4.551e-05 1.298e-05 1.147e-04 -1.000 2.670e-04 1.472 2.296 2.053 1.701 1.471 1.292 0.889 0.837
0.00024632 -1.80000 9.95000 0.8716747761 2.4414401739    0.869  1.366  3.7277  2.874    3  0.000  0.525     0.00     0.00     0.00     0.00     0.00 -1 -1.13e-11      0.00 7.510e-01 2.487e-01 4.516e-05 1.331e-05 1.148e-04 -1.000 2.627e-04 1.356 2.189 1.943 1.589 1.357 1.177 0.772 0.719
0.00024632 -1.80000 9.95000 0.8719642758 2.4415232540    0.869  1.412  3.7262  2.822    3  0.000  0.520     0.00     0.00     0.00     0.00     0.00 -1 -1.34e-11      0.00 7.499e-01 2.498e-01 4.476e-05 1.373e-05 1.149e-04 -1.000 2.599e-04 1.241 2.081 1.833 1.477 1.244 1.063 0.655 0.602
0.00024632 -1.80000 9.95000 0.8722379208 2.4416017258    0.869  1.459  3.7246  2.769    3  0.000  0.516     0.00     0.00     0.00     0.00     0.00 -1 -1.58e-11      0.00 7.490e-01 2.507e-01 4.435e-05 1.418e-05 1.150e-04 -1.000 2.632e-04 1.123 1.972 1.722 1.363 1.128 0.946 0.536 0.483
0.00024632 -1.80000 9.95000 0.8724777699 2.4416704595    0.869  1.504  3.7231  2.718    3  0.000  0.512     0.00     0.00     0.00     0.00     0.00 -1 -1.86e-11      0.00 7.483e-01 2.514e-01 4.401e-05 1.458e-05 1.151e-04 -1.000 2.671e-04 1.011 1.869 1.616 1.254 1.018 0.835 0.423 0.369
0.00024632 -1.80000 9.95000 0.8727044463 2.4417353784    0.869  1.550  3.7216  2.666    3  0.000  0.508     0.00     0.00     0.00     0.00     0.00 -1  -2.2e-11      0.00 7.477e-01 2.521e-01 4.371e-05 1.495e-05 1.151e-04 -1.000 2.666e-04 0.896 1.762 1.507 1.143 0.905 0.721 0.306 0.252
0.00024632 -1.80000 9.95000 0.8729170561 2.4417962335    0.869  1.596  3.7199  2.612    3  0.000  0.505     0.00     0.00     0.00     0.00     0.00 -1  -2.6e-11      0.00 7.472e-01 2.525e-01 4.346e-05 1.525e-05 1.151e-04 -1.000 2.627e-04 0.779 1.655 1.397 1.030 0.791 0.606 0.188 0.133
0.00024632 -1.80000 9.95000 0.8731066585 2.4418504744    0.869  1.642  3.7183  2.560    3  0.000  0.503     0.00     0.00     0.00     0.00     0.00 -1 -3.07e-11      0.00 7.469e-01 2.528e-01 4.330e-05 1.545e-05 1.152e-04 -1.000 2.633e-04 0.665 1.552 1.291 0.921 0.680 0.494 0.073 0.018
0.00024632 -1.80000 9.95000 0.8732841611 2.4419012294    0.869  1.688  3.7166  2.508    3  0.000  0.502     0.00     0.00     0.00     0.00     0.00 -1 -3.63e-11      0.00 7.467e-01 2.531e-01 4.319e-05 1.560e-05 1.152e-04 -1.000 2.682e-04 0.550 1.446 1.182 0.810 0.567 0.380 -0.043 -0.099
0.00024632 -1.80000 9.95000 0.8734469414 2.4419477538    0.869  1.734  3.7149  2.454    3  0.000  0.501     0.00     0.00     0.00     0.00     0.00 -1 -4.29e-11      0.00 7.465e-01 2.532e-01 4.312e-05 1.568e-05 1.152e-04 -1.000 2.682e-04 0.435 1.342 1.075 0.699 0.454 0.266 -0.160 -0.217
0.00024632 -1.80000 9.95000 0.8735937476 2.4419896955    0.869  1.780  3.7132  2.402    3  0.000  0.500     0.00     0.00     0.00     0.00     0.00 -1 -5.05e-11      0.00 7.465e-01 2.532e-01 4.310e-05 1.570e-05 1.152e-04 -1.000 2.682e-04 0.321 1.240 0.969 0.590 0.343 0.153 -0.276 -0.333
0.00024632 -1.80000 9.95000 0.8737286329 2.4420282172    0.869  1.825  3.7115  2.350    3  0.000  0.500     0.00     0.00     0.00     0.00     0.00 -1 -5.96e-11      0.00 7.465e-01 2.532e-01 4.310e-05 1.571e-05 1.152e-04 -1.000 2.682e-04 0.208 1.138 0.864 0.481 0.232 0.041 -0.391 -0.448
0.00024632 -1.80000 9.95000 0.8738524914 2.4420635777    0.869  1.870  3.7096  2.298    3  0.000  0.500     0.00     0.00     0.00     0.00     0.00 -1 -7.02e-11      0.00 7.465e-01 2.532e-01 4.309e-05 1.572e-05 1.152e-04 -1.000 2.682e-04 0.096 1.038 0.760 0.373 0.122 -0.070 -0.505 -0.563
0.00024632 -1.80000 9.95000 0.8739672303 2.4420963244    0.868  1.915  3.7078  2.245    3  0.000  0.500     0.00     0.00     0.00     0.00     0.00 -1 -8.27e-11      0.00 7.465e-01 2.532e-01 4.309e-05 1.572e-05 1.152e-04 -1.000 2.682e-04 -0.017 0.939 0.657 0.266 0.013 -0.181 -0.619 -0.678
0.00024632 -1.80000 9.95000 0.8740740418 2.4421267997    0.868  1.960  3.7061  2.193    3  0.000  0.500     0.00     0.00     0.00     0.00     0.00 -1 -9.76e-11      0.00 7.465e-01 2.533e-01 4.309e-05 1.573e-05 1.152e-04 -1.000 2.681e-04 -0.131 0.839 0.553 0.158 -0.098 -0.293 -0.734 -0.794
0.00024632 -1.80000 9.95000 0.8741711378 2.4421544955    0.868  2.005  3.7042  2.140    3  0.000  0.500     0.00     0.00     0.00     0.00     0.00 -1 -1.15e-10      0.00 7.465e-01 2.533e-01 4.308e-05 1.573e-05 1.152e-04 -1.000 2.682e-04 -0.242 0.742 0.452 0.052 -0.206 -0.402 -0.847 -0.907
0.00024632 -1.80000 9.95000 0.8742629886 2.4421806887    0.868  2.051  3.7022  2.087    3  0.000  0.500     0.00     0.00     0.00     0.00     0.00 -1 -1.36e-10      0.00 7.465e-01 2.533e-01 4.308e-05 1.574e-05 1.152e-04 -1.000 2.682e-04 -0.356 0.642 0.348 -0.056 -0.316 -0.514 -0.963 -1.024
0.00024632 -1.80000 9.95000 0.8743439317 2.4422037661    0.867  2.094  3.7004  2.036    3  0.000  0.500     0.00     0.00     0.00     0.00     0.00 -1 -1.59e-10      0.00 7.465e-01 2.533e-01 4.308e-05 1.574e-05 1.152e-04 -1.000 2.682e-04 -0.464 0.549 0.250 -0.158 -0.421 -0.620 -1.072 -1.133
0.00024632 -1.80000 9.95000 0.8744196892 2.4422253605    0.867  2.137  3.6985  1.985    3  0.000  0.500     0.00     0.00     0.00     0.00     0.00 -1 -1.86e-10      0.00 7.465e-01 2.533e-01 4.307e-05 1.574e-05 1.152e-04 -1.000 2.682e-04 -0.572 0.457 0.154 -0.259 -0.525 -0.726 -1.181 -1.243
0.00024632 -1.80000 9.95000 0.8744955659 2.4422469847    0.866  2.179  3.6966  1.935    3  0.000  0.500     0.00     0.00     0.00     0.00     0.00 -1 -2.18e-10      0.00 7.465e-01 2.533e-01 4.307e-05 1.575e-05 1.152e-04 -1.000 2.682e-04 -0.678 0.367 0.059 -0.359 -0.627 -0.830 -1.289 -1.351
0.00024632 -1.80000 9.95000 0.8745949268 2.4422752951    0.866  2.222  3.6948  1.885    3  0.000  0.500     0.00     0.00     0.00     0.00     0.00 -1 -2.55e-10      0.00 7.464e-01 2.533e-01 4.307e-05 1.575e-05 1.152e-04 -1.000 2.682e-04 -0.785 0.277 -0.036 -0.459 -0.729 -0.934 -1.396 -1.459
0.00024632 -1.80000 9.95000 0.8746225238 2.4422831568    0.866  2.212  3.6955  1.898    3  0.000  0.500     0.00     0.00     0.00     0.00     0.00 -1 -2.47e-10      0.00 7.464e-01 2.533e-01 4.307e-05 1.575e-05 1.152e-04 -1.000 2.683e-04 -0.759 0.297 -0.015 -0.435 -0.705 -0.909 -1.370 -1.433
0.00024632 -1.80000 9.95000 0.8746522665 2.4422916292    0.865  2.200  3.6962  1.912    3  0.000  0.500     0.00     0.00     0.00     0.00     0.00 -1 -2.38e-10      0.00 7.464e-01 2.533e-01 4.307e-05 1.575e-05 1.152e-04 -1.000 2.682e-04 -0.731 0.319 0.009 -0.410 -0.679 -0.882 -1.342 -1.405
0.00024632 -1.80000 9.95000 0.8747017384 2.4423057201    0.865  2.239  3.6943  1.865    3  0.000  0.500     0.00     0.00     0.00     0.00     0.00 -1 -2.72e-10      0.00 7.464e-01 2.533e-01 4.306e-05 1.576e-05 1.152e-04 -1.000 2.682e-04 -0.828 0.238 -0.076 -0.500 -0.772 -0.977 -1.440 -1.503
0.00024632 -1.80000 9.95000 0.8747507930 2.4423196904    0.864  2.279  3.6925  1.817    3  0.000  0.500     0.00     0.00     0.00     0.00     0.00 -1 -3.14e-10      0.00 7.464e-01 2.533e-01 4.306e-05 1.576e-05 1.152e-04 -1.000 2.682e-04 -0.929 0.155 -0.165 -0.594 -0.868 -1.075 -1.542 -1.606
0.00024632 -1.80000 9.95000 0.8747971058 2.4423328781    0.864  2.319  3.6906  1.769    3  0.000  0.500     0.00     0.00     0.00     0.00     0.00 -1 -3.64e-10      0.00 7.464e-01 2.533e-01 4.306e-05 1.576e-05 1.152e-04 -1.000 2.682e-04 -1.029 0.072 -0.253 -0.687 -0.964 -1.172 -1.643 -1.708
0.00024632 -1.80000 9.95000 0.8748396635 2.4423449951    0.863  2.359  3.6887  1.722    3  0.000  0.500     0.00     0.00     0.00     0.00     0.00 -1 -4.21e-10      0.00 7.464e-01 2.533e-01 4.306e-05 1.576e-05 1.152e-04 -1.000 2.682e-04 -1.126 -0.007 -0.337 -0.777 -1.057 -1.267 -1.741 -1.807
0.00024632 -1.80000 9.95000 0.8748785853 2.4423560758    0.863  2.397  3.6868  1.677    3  0.000  0.500     0.00     0.00     0.00     0.00     0.00 -1 -4.85e-10      0.00 7.464e-01 2.533e-01 4.306e-05 1.576e-05 1.152e-04 -1.000 2.682e-04 -1.222 -0.083 -0.419 -0.864 -1.147 -1.358 -1.837 -1.903
0.00024632 -1.80000 9.95000 0.8749155998 2.4423666124    0.862  2.435  3.6849  1.630    3  0.000  0.500     0.00     0.00     0.00     0.00     0.00 -1 -5.59e-10      0.00 7.464e-01 2.533e-01 4.306e-05 1.577e-05 1.152e-04 -1.000 2.682e-04 -1.318 -0.158 -0.502 -0.953 -1.239 -1.452 -1.934 -2.001
0.00024632 -1.80000 9.95000 0.8749489188 2.4423760961    0.862  2.472  3.6830  1.585    3  0.000  0.500     0.00     0.00     0.00     0.00     0.00 -1 -6.42e-10      0.00 7.464e-01 2.533e-01 4.306e-05 1.577e-05 1.152e-04 -1.000 2.682e-04 -1.411 -0.226 -0.579 -1.038 -1.328 -1.543 -2.029 -2.097
